OrderID,OrderDate,Region,City,Category,Product,SalesRep,Quantity,UnitPrice,Discount%,PaymentMode,TotalSales
ORD1779,21-01-2024,North,Lucknow,Electronics,HEADPHONE,Amit,4,15709.35,10,UPI,56553.66
ORD1780,14-09-2024,East,Patna,Clothing,Jeans,Sneha,11,52727.13,10,NetBanking,521998.59
ORD1781,30-08-2024,South,Bangalore,Electronics,Headphone,Vikas,15,19633.85,20,Cash,235606.2
ORD1782,14-06-2024,West,Ahmedabad,Clothing,Jeans,Vikas,13,31883.57,15,UPI,352313.45
ORD1783,11-08-2024,South,Chennai,Clothing,Saree,Neha,2,7795.82,5,NetBanking,14812.06
ORD1784,15-01-2024,West,Pune,Grocery,Sugar,Sneha,15,30828.22,20,Cash,369938.64
ORD1785,05-03-2024,North,Lucknow,Furniture,Sofa,Amit,7,36920.34,5,Cash,245520.26
ORD1786,16-10-2024,North,Lucknow,Electronics,Headphone,Amit,8,38044.49,20,Card,243484.74
ORD1787,11-12-2024,South,Bangalore,Furniture,Almirah,Sneha,11,46903.61,0,UPI,515939.71
ORD1788,02-03-2024,South, Hyderabad ,Electronics,Mobile,Priya,9,5508.13,0,Cash,49573.17
ORD1789,06-10-2024,South,Bangalore,Grocery,Sugar,Amit,5,45228.42,15,Card,192220.78
ORD1790,24-12-2024,South,Hyderabad,Furniture,Table,Vikas,9,11179.24,5,NetBanking,95582.5
ORD1791,05-08-2024,West,Pune,Grocery,Rice,Pooja,3,1732.79,5,UPI,4938.45
ORD1792,22-08-2024,West,Ahmedabad,Clothing,Jeans,Arjun,5,699.78,0,UPI,3498.9
ORD1793,15-10-2024,East,Bhubaneswar,Furniture,Table,Arjun,6,25379.6,20,UPI,121822.08
ORD1794,03-12-2024,West,Ahmedabad,Grocery,Sugar,Neha,3,31766.93,10,NetBanking,85770.71
ORD1795,22-03-2024,North,Jaipur,Electronics,Mobile,Sneha,4,5490.42,0,UPI,21961.68
ORD1796,01-02-2024,West,Mumbai,Furniture,Almirah,Amit,10,13926.51,0,Card,139265.1
ORD1797,09-03-2024,West,Pune,Clothing,T-Shirt,Rahul,11,31643.13,0,NetBanking,348074.43
ORD1798,08-12-2024,North, Jaipur ,Furniture,Chair,Priya,2,11353.97,20,Cash,18166.35
ORD1799,19-10-2024,South,Bangalore,Furniture,Almirah,Pooja,14,26160.56,0,NetBanking,366247.84
ORD1800,21-09-2024,North,Delhi,Grocery,Rice,Vikas,5,5730.03,5,Cash,27217.64
ORD1801,27-05-2024,North,Delhi,Grocery,Atta,Amit,2,29486.42,0,UPI,58972.84
ORD1802,22-06-2024,North,Delhi,Grocery,Atta,Neha,7,14496.28,0,UPI,101473.96
ORD1803,08-11-2024,north,Jaipur,Furniture,Almirah,Priya,12,45958.19,20,NetBanking,441198.62
ORD1804,19-01-2024,North,Delhi,Furniture,Sofa,Sneha,8,28016.71,15,UPI,190513.63
ORD1805,07-11-2024,South,Hyderabad,Electronics,Mobile,Rahul,14,20990.48,15,NetBanking,249786.71
ORD1806,01-03-2024,North,Lucknow,Grocery,Oil,Priya,15,33937.8,0,UPI,509067.0
ORD1807,07-05-2024,North,Delhi,Furniture,Almirah,Sneha,14,3317.22,0,Cash,46441.08
ORD1808,03-03-2024,West,Ahmedabad,Furniture,Almirah,Sneha,11,4408.85,0,NetBanking,48497.35
ORD1809,05-05-2024,East,Bhubaneswar,Clothing,Jacket,Pooja,9,49135.22,0,Cash,442216.98
ORD1810,28-04-2024,South,Hyderabad,Electronics,Laptop,Sneha,5,40856.59,0,NetBanking,204282.95
ORD1811,18-01-2024,North,Lucknow,Grocery,Rice,Arjun,5,15432.61,5,NetBanking,73304.9
ORD1812,23-01-2024,West,Pune,Electronics,Smartwatch,Neha,4,11474.01,0,UPI,45896.04
ORD1813,23-06-2024,South,Bangalore,Clothing,Jacket,Priya,12,45642.32,5,NetBanking,520322.45
ORD1814,17-10-2024,West,Ahmedabad,Clothing,Saree,Amit,13,28636.42,0,Cash,372273.46
ORD1815,31-05-2024,South,Hyderabad,Clothing,T-Shirt,Amit,6,31495.33,0,UPI,188971.98
ORD1816,15-08-2024,East,Kolkata,Clothing,Jacket,Sneha,8,1146.21,0,NetBanking,9169.68
ORD1817,09-10-2024,East,Bhubaneswar,Electronics,Mobile,Rahul,6,52440.47,5,Card,298910.68
ORD1818,28-02-2024,North,Delhi,Furniture,Table,Sneha,11,2309.9,15,UPI,21597.57
ORD1819,29-06-2024,North,Jaipur,Clothing,Jacket,Priya,9,39563.9,10,Card,320467.59
ORD1820,31-07-2024,East,Bhubaneswar,Furniture,Sofa,Arjun,2,35375.41,0,Cash,70750.82
ORD1821,07-07-2024,North, Delhi ,Grocery,Atta,Neha,1,16139.82,0,Card,16139.82
ORD1822,28-11-2024,South,Chennai,Grocery,Rice,Priya,2,52543.83,0,UPI,105087.66
ORD1823,09-04-2024,East,Patna,Grocery,Sugar,Neha,14,31723.36,0,UPI,444127.04
ORD1824,10-02-2024,West,Pune,Furniture,Almirah,Arjun,6,30913.05,0,Card,185478.3
ORD1825,26-10-2024,West,Ahmedabad,Furniture,Table,Rahul,11,7770.08,0,NetBanking,85470.88
ORD1826,26-03-2024,West,Mumbai,Furniture,Table,Amit,2,23140.68,20,NetBanking,37025.09
ORD1827,20-09-2024,North,Delhi,Electronics,Laptop,Vikas,14,29206.17,5,UPI,388442.06
ORD1828,24-01-2024,North,Jaipur,Clothing,Jacket,Arjun,2,40683.41,0,Cash,81366.82
ORD1829,28-10-2024,South,Hyderabad,Grocery,Oil,Pooja,15,45141.81,10,NetBanking,609414.43
ORD1830,28-10-2024,South,Hyderabad,Clothing,Saree,Arjun,5,51973.29,0,Cash,259866.45
ORD1831,14-03-2024,East,Kolkata,Clothing,Saree,Neha,1,44806.5,15,UPI,38085.53
ORD1832,27-05-2024,South,Bangalore,Clothing,Jacket,Priya,5,26867.64,0,Card,134338.2
ORD1833,09-10-2024,north,Delhi,Clothing,Jeans,Sneha,14,28076.66,0,UPI,393073.24
ORD1834,24-05-2024,East,Kolkata,Grocery,Rice,Priya,10,23572.34,5,NetBanking,223937.23
ORD1835,11-03-2024,East,Kolkata,Grocery,Sugar,Priya,5,40293.53,0,Cash,201467.65
ORD1836,18-11-2024,East,Patna,Furniture,Sofa,Priya,12,28303.86,20,Cash,271717.06
ORD1837,11-03-2024,North,Delhi,Furniture,Chair,Pooja,10,20816.26,0,Cash,208162.6
ORD1838,19-04-2024,North,Jaipur,Furniture,Table,Vikas,1,24000.67,5,NetBanking,22800.64
ORD1839,02-12-2024,West,Ahmedabad,Furniture,Sofa,Arjun,3,48308.35,20,Cash,115940.04
ORD1840,27-02-2024,North,Delhi,Grocery,Atta,Priya,15,49345.65,20,Card,592147.8
ORD1841,22-12-2024,North,Lucknow,Grocery,Atta,Sneha,7,38824.07,20,UPI,217414.79
ORD1842,01-02-2024,South,Chennai,Clothing,Jacket,Vikas,9,42494.57,0,UPI,382451.13
ORD1843,21-11-2024,South,Chennai,Clothing,Saree,Priya,14,2700.44,5,Cash,35915.85
ORD1844,16-02-2024,North,Lucknow,Furniture,Chair,Neha,13,38819.23,0,Card,504649.99
ORD1845,23-03-2024,South,Chennai,Furniture,Almirah,Amit,15,20688.62,5,UPI,294812.83
ORD1846,24-05-2024,North,Delhi,Grocery,Sugar,Arjun,5,1528.59,15,NetBanking,6496.51
ORD1847,07-02-2024,North, Delhi ,Furniture,Sofa,Rahul,9,39771.79,20,UPI,286356.89
ORD1848,05-08-2024,East,Patna,Grocery,Oil,Pooja,9,40942.89,0,NetBanking,368486.01
ORD1849,27-07-2024,North,Delhi,Clothing,Saree,Pooja,9,15464.97,0,NetBanking,
ORD1850,22-10-2024,West,Mumbai,Clothing,T-Shirt,Rahul,1,21974.7,0,UPI,21974.7
ORD1851,30-10-2024,South,Chennai,Electronics,Laptop,Sneha,4,4797.11,5,UPI,18229.02
ORD1852,21-06-2024,West,Pune,Grocery,Atta,Sneha,14,8453.54,0,NetBanking,118349.56
ORD1853,24-08-2024,South,Chennai,Grocery,Atta,Priya,12,26668.2,10,NetBanking,288016.56
ORD1854,03-03-2024,South, Hyderabad ,Furniture,Chair,Pooja,3,11015.75,20,Card,26437.8
ORD1855,01-03-2024,North,Lucknow,Grocery,Sugar,Neha,7,54766.79,15,Card,325862.4
ORD1856,31-12-2024,South,Hyderabad,Furniture,Sofa,Rahul,6,28662.01,0,Card,171972.06
ORD1857,01-04-2024,East,Patna,Grocery,Rice,Neha,3,25983.04,0,UPI,77949.12
ORD1858,28-06-2024,South, Bangalore ,Electronics,Smartwatch,Arjun,11,30841.75,0,Cash,339259.25
ORD1859,04-10-2024,East,Bhubaneswar,Clothing,Saree,Priya,11,36333.34,0,Card,399666.74
ORD1860,11-11-2024,East,Bhubaneswar,Grocery,Atta,Rahul,11,50025.79,0,Card,550283.69
ORD1861,09-02-2024,North,Lucknow,Furniture,Almirah,Priya,15,53347.35,0,Card,800210.25
ORD1862,30-08-2024,West,Ahmedabad,Grocery,Sugar,Rahul,6,17284.55,10,Cash,93336.57
ORD1863,21-12-2024,West,Pune,Furniture,Almirah,Neha,13,13929.54,0,NetBanking,
ORD1864,13-10-2024,South,Hyderabad,Clothing,Saree,Pooja,15,54884.93,0,Cash,
ORD1865,18-02-2024,East, Patna ,Furniture,Chair,Pooja,15,20413.93,0,NetBanking,306208.95
ORD1866,30-01-2024,East,Bhubaneswar,Electronics,Headphone,Rahul,10,45318.25,20,NetBanking,362546.0
ORD1867,09-11-2024,East,Kolkata,Electronics,Mobile,Priya,15,39289.41,15,UPI,500939.98
ORD1868,05-10-2024,East,Kolkata,Grocery,Rice,Neha,5,54090.51,0,Card,270452.55
ORD1869,07-12-2024,West,Pune,Clothing,T-Shirt,Pooja,11,3569.29,0,UPI,39262.19
ORD1870,21-11-2024,West,Mumbai,Clothing,Jeans,Priya,12,46348.4,0,NetBanking,556180.8
ORD1871,14-02-2024,North,Delhi,Electronics,Mobile,Neha,3,17599.07,15,NetBanking,44877.63
ORD1872,24-11-2024,East,Bhubaneswar,Electronics,Laptop,Rahul,15,47579.31,15,Cash,606636.2
ORD1873,06-04-2024,West,Mumbai,Furniture,Sofa,Neha,5,48619.56,0,Cash,243097.8
ORD1874,26-10-2024,South,Bangalore,Clothing,Saree,Vikas,7,8732.59,10,Card,55015.32
ORD1875,17-04-2024,north,Jaipur,Clothing,Jacket,Rahul,5,12160.37,0,NetBanking,60801.85
ORD1876,28-10-2024,West,Ahmedabad,Clothing,Jacket,Pooja,15,2054.97,15,Cash,26200.87
ORD1877,05-06-2024,South,Chennai,Clothing,T-Shirt,Arjun,3,25782.9,0,NetBanking,77348.7
ORD1878,10-07-2024,East,Bhubaneswar,Grocery,Oil,Priya,10,18715.73,15,NetBanking,159083.7
ORD1879,15-01-2024,West,Ahmedabad,Grocery,Atta,Rahul,3,28268.8,0,Card,84806.4
ORD1880,13-03-2024,North, Lucknow ,Clothing,T-Shirt,Vikas,13,19166.41,5,Cash,236705.16
ORD1881,11-08-2024,South,Bangalore,Electronics,Laptop,Neha,2,39882.56,0,UPI,79765.12
ORD1882,08-12-2024,South,Chennai,Grocery,Sugar,Rahul,7,45757.82,15,NetBanking,272259.03
ORD1883,20-07-2024,West,Ahmedabad,Clothing,JACKET,Rahul,9,4126.79,5,Card,35284.05
ORD1884,01-01-2024,East,Bhubaneswar,Clothing,Jacket,Sneha,10,33034.53,5,Cash,313828.03
ORD1885,30-11-2024,East,Patna,Grocery,Rice,Arjun,3,23528.98,0,Card,70586.94
ORD1886,12-02-2024,North,Lucknow,Furniture,Almirah,Rahul,6,37796.4,0,NetBanking,226778.4
ORD1887,09-12-2024,West,Ahmedabad,Grocery,Rice,Pooja,7,23350.65,0,Cash,163454.55
ORD1888,01-04-2024,East,Kolkata,Grocery,ATTA,Vikas,7,29337.8,5,Card,195096.37
ORD1889,24-05-2024,North,Lucknow,Grocery,Sugar,Arjun,1,6861.02,5,Cash,6517.97
ORD1890,30-05-2024,East,Kolkata,Clothing,T-Shirt,Amit,6,23054.9,5,NetBanking,131412.93
ORD1891,18-02-2024,North,Jaipur,Furniture,Table,Sneha,3,40027.95,15,NetBanking,102071.27
ORD1892,20-01-2024,East,Patna,Electronics,Mobile,Priya,3,33592.57,15,Cash,85661.05
ORD1893,04-04-2024,West,Mumbai,Clothing,Saree,Sneha,12,14275.82,15,Cash,145613.36
ORD1894,20-10-2024,North,Lucknow,Clothing,Jeans,Amit,8,11993.47,5,NetBanking,91150.37
ORD1895,27-07-2024,East,Kolkata,Furniture,Sofa,Neha,4,1225.8,5,UPI,4658.04
ORD1896,15-06-2024,North,Jaipur,Furniture,Table,Neha,4,3691.99,0,NetBanking,14767.96
ORD1897,12-06-2024,East,Patna,Grocery,Rice,Arjun,6,45280.05,0,Cash,271680.3
ORD1898,06-09-2024,North,Jaipur,Grocery,Rice,Neha,9,54175.11,0,NetBanking,487575.99
ORD1899,26-10-2024,South,Hyderabad,Grocery,RICE,Pooja,3,34409.73,10,Card,92906.27
ORD1900,04-03-2024,West,Ahmedabad,Grocery,Oil,Arjun,2,21887.08,0,NetBanking,43774.16
ORD1901,22-05-2024,West,Ahmedabad,Clothing,Jeans,Neha,6,42423.38,15,NetBanking,216359.24
ORD1902,26-05-2024,West,Pune,Furniture,Almirah,Neha,14,50865.36,0,NetBanking,712115.04
ORD1903,30-11-2024,West, Ahmedabad ,Furniture,Chair,Priya,7,53588.76,5,NetBanking,356365.25
ORD1904,18-10-2024,South, Bangalore ,Electronics,Headphone,Arjun,11,26060.86,0,Card,286669.46
ORD1905,02-05-2024,East,Bhubaneswar,Furniture,Almirah,Sneha,3,26074.86,15,NetBanking,66490.89
ORD1906,31-03-2024,West,Mumbai,Grocery,Oil,Sneha,8,27611.78,0,NetBanking,220894.24
ORD1907,12-12-2024,North,Jaipur,Electronics,Mobile,Priya,7,47715.04,5,UPI,317305.02
ORD1908,22-07-2024,north,Lucknow,Grocery,Sugar,Pooja,14,45262.9,20,NetBanking,506944.48
ORD1909,23-10-2024,South,Chennai,Electronics,Mobile,Pooja,13,43580.7,15,Card,481566.73
ORD1910,21-12-2024,East,Bhubaneswar,Clothing,T-Shirt,Pooja,2,25311.66,15,Cash,43029.82
ORD1911,19-01-2024,East,Bhubaneswar,Grocery,Atta,Vikas,13,7873.15,10,Cash,92115.85
ORD1912,13-08-2024,West,Ahmedabad,Furniture,Sofa,Vikas,11,16359.4,15,Card,152960.39
ORD1913,26-10-2024,East,Kolkata,Electronics,Laptop,Rahul,1,14416.28,15,Cash,12253.84
ORD1914,05-09-2024,East,Patna,Furniture,Sofa,Priya,11,9467.82,10,Cash,93731.42
ORD1915,17-03-2024,South,Bangalore,Furniture,Sofa,Amit,5,33553.54,15,Card,142602.55
ORD1916,16-11-2024,North,Lucknow,Furniture,Sofa,Priya,2,52371.15,10,UPI,94268.07
ORD1917,03-04-2024,South,Chennai,Grocery,Oil,Vikas,12,51511.07,20,Cash,494506.27
ORD1918,24-09-2024,North,Delhi,Electronics,Laptop,Amit,5,3535.41,0,Cash,17677.05
ORD1919,14-08-2024,West,Mumbai,Electronics,Laptop,Arjun,2,26286.76,0,UPI,52573.52
ORD1920,08-05-2024,West,Mumbai,Grocery,Oil,Vikas,13,22512.85,0,Cash,292667.05
ORD1921,14-10-2024,East,Bhubaneswar,Furniture,Sofa,Pooja,9,17122.46,5,NetBanking,
ORD1922,10-12-2024,North,Lucknow,Furniture,Table,Priya,5,5382.33,20,Card,21529.32
ORD1923,28-09-2024,East,Patna,Furniture,Sofa,Sneha,8,5839.86,0,NetBanking,46718.88
ORD1924,21-09-2024,South,Chennai,Furniture,Table,Vikas,8,36011.29,20,Cash,230472.26
ORD1925,30-06-2024,East,Bhubaneswar,Furniture,Sofa,Arjun,14,41037.72,5,UPI,
ORD1926,20-05-2024,South,Chennai,Grocery,Atta,Neha,1,45055.61,0,NetBanking,45055.61
ORD1927,12-11-2024,South,Bangalore,Grocery,Atta,Pooja,9,24317.65,0,UPI,218858.85
ORD1928,06-11-2024,South,Chennai,Grocery,Sugar,Vikas,10,20751.04,0,UPI,207510.4
ORD1929,30-07-2024,North,Lucknow,Grocery,Oil,Neha,14,8517.14,0,Cash,119239.96
ORD1930,24-12-2024,South,Bangalore,Clothing,T-Shirt,Neha,12,40700.39,20,NetBanking,390723.74
ORD1931,11-04-2024,East,Patna,Furniture,ALMIRAH,Arjun,11,53434.84,0,NetBanking,587783.24
ORD1932,31-01-2024,north,Jaipur,Grocery,Sugar,Neha,15,54432.44,0,NetBanking,816486.6
ORD1933,08-02-2024,North,Jaipur,Clothing,Jacket,Priya,10,5249.46,10,NetBanking,47245.14
ORD1934,26-08-2024,West,Pune,Furniture,Chair,Pooja,8,48936.7,15,NetBanking,332769.56
ORD1935,15-11-2024,East,Kolkata,Electronics,Smartwatch,Neha,14,21569.12,0,NetBanking,301967.68
ORD1936,16-03-2024,south,Bangalore,Furniture,Sofa,Neha,4,17104.8,0,UPI,68419.2
ORD1937,16-04-2024,South,Hyderabad,Clothing,Jacket,Amit,4,16800.54,5,Card,63842.05
ORD1938,15-08-2024,West,Mumbai,Grocery,Rice,Arjun,14,40968.04,15,UPI,487519.68
ORD1939,17-04-2024,North,Delhi,Electronics,Laptop,Priya,2,51750.13,15,Cash,87975.22
ORD1940,09-01-2024,North,Lucknow,Grocery,Atta,Priya,1,21025.6,5,NetBanking,19974.32
ORD1941,25-11-2024,north,Jaipur,Clothing,Jeans,Amit,13,21554.8,5,Card,266201.78
ORD1942,22-09-2024,North,Delhi,Furniture,Table,Vikas,3,7884.08,5,Cash,22469.63
ORD1943,30-03-2024,West,Mumbai,Grocery,Oil,Priya,15,28619.26,0,Card,429288.9
ORD1944,25-07-2024,South,Chennai,Electronics,Smartwatch,Pooja,11,20650.49,20,UPI,181724.31
ORD1945,12-07-2024,North,Jaipur,Furniture,Almirah,Arjun,13,32998.21,10,UPI,386079.06
ORD1946,01-10-2024,West, Pune ,Electronics,Smartwatch,Vikas,8,7565.42,10,Card,54471.02
ORD1947,09-09-2024,North,Lucknow,Clothing,Jacket,Sneha,12,45743.7,10,UPI,494031.96
ORD1948,23-02-2024,East,Bhubaneswar,Electronics,Smartwatch,Vikas,4,12597.04,0,Card,50388.16
ORD1949,15-03-2024,east,Bhubaneswar,Clothing,Saree,Sneha,10,40555.29,20,Card,324442.32
ORD1950,23-03-2024,North,Delhi,Electronics,Laptop,Arjun,7,17874.77,10,NetBanking,112611.05
ORD1951,13-08-2024,East,Bhubaneswar,Furniture,Almirah,Vikas,2,41023.83,15,Cash,69740.51
ORD1952,24-06-2024,North,Jaipur,Grocery,SUGAR,Priya,13,28645.2,0,Card,372387.6
ORD1953,30-12-2024,North,Jaipur,Grocery,Rice,Rahul,5,7121.2,0,NetBanking,35606.0
ORD1954,11-04-2024,South,Bangalore,Furniture,Table,Neha,12,41003.85,10,Card,442841.58
ORD1955,14-12-2024,South,Bangalore,Furniture,Sofa,Arjun,3,34992.92,20,Card,83983.01
ORD1956,18-07-2024,West,Pune,Clothing,T-Shirt,Amit,15,28791.82,5,UPI,410283.43
ORD1957,09-11-2024,South,Hyderabad,Clothing,Jacket,Sneha,10,52768.31,0,NetBanking,527683.1
ORD1958,09-04-2024,West,Ahmedabad,Furniture,Almirah,Rahul,4,45921.23,0,Card,183684.92
ORD1959,06-01-2024,East,Patna,Grocery,Oil,Pooja,11,6627.6,0,Cash,72903.6
ORD1960,23-06-2024,South,Bangalore,Electronics,Smartwatch,Rahul,15,15111.23,0,NetBanking,226668.45
ORD1961,04-11-2024,North,Delhi,Clothing,Jeans,Arjun,10,47606.66,0,UPI,476066.6
ORD1962,23-11-2024,East,Patna,Electronics,Headphone,Pooja,9,18219.87,15,Card,139382.01
ORD1963,16-05-2024,West,Ahmedabad,Grocery,Oil,Arjun,2,54852.18,20,UPI,87763.49
ORD1964,02-05-2024,North,Delhi,Electronics,Mobile,Neha,6,31990.69,15,NetBanking,163152.52
ORD1965,09-08-2024,West, Ahmedabad ,Grocery,Rice,Arjun,11,49962.86,0,UPI,549591.46
ORD1966,25-06-2024,East,Bhubaneswar,Grocery,Atta,Vikas,6,53552.16,0,Card,321312.96
ORD1967,29-03-2024,West,Pune,Furniture,Sofa,Sneha,14,27591.04,0,Cash,386274.56
ORD1968,26-07-2024,North,Jaipur,Clothing,T-Shirt,Neha,6,34274.62,15,Cash,174800.56
ORD1969,14-06-2024,South,Bangalore,Grocery,Atta,Rahul,1,6309.14,10,NetBanking,5678.23
ORD1970,30-12-2024,North,Delhi,Electronics,Laptop,Arjun,10,50325.41,15,Card,427765.99
ORD1971,18-10-2024,East,Bhubaneswar,Grocery,Rice,Vikas,2,17946.23,0,UPI,35892.46
ORD1972,25-04-2024,South,Bangalore,Grocery,Oil,Pooja,8,35704.65,0,NetBanking,285637.2
ORD1973,22-09-2024,West,Mumbai,Grocery,Oil,Neha,10,22099.0,10,Cash,198891.0
ORD1974,12-06-2024,East,Kolkata,Grocery,Atta,Rahul,9,19767.66,15,UPI,151222.6
ORD1975,26-04-2024,North,Jaipur,Grocery,Atta,Amit,12,19289.18,15,NetBanking,196749.64
ORD1976,28-03-2024,West,Mumbai,Grocery,Sugar,Priya,1,30885.74,10,Cash,27797.17
ORD1977,15-01-2024,East,Bhubaneswar,Electronics,Headphone,Pooja,12,32956.07,5,Cash,375699.2
ORD1978,17-09-2024,South,Hyderabad,Clothing,Jacket,Amit,7,8103.97,10,Cash,51055.01
ORD1979,30-07-2024,North,Jaipur,Electronics,Mobile,Rahul,12,9034.16,0,UPI,108409.92
ORD1980,18-02-2024,East,Kolkata,Grocery,Rice,Neha,7,31655.36,15,Card,188349.39
ORD1981,28-12-2024,East,Kolkata,Electronics,Headphone,Priya,7,48372.74,5,Cash,321678.72
ORD1982,06-11-2024,East,Kolkata,Grocery,RICE,Amit,1,54014.15,0,UPI,54014.15
ORD1983,17-10-2024,East,Kolkata,Clothing,Saree,Sneha,10,20741.01,0,Cash,207410.1
ORD1984,31-03-2024,East,Bhubaneswar,Electronics,Laptop,Amit,15,24350.23,20,UPI,292202.76
ORD1985,27-06-2024,East,Kolkata,Electronics,Headphone,Neha,11,10086.84,10,NetBanking,99859.72
ORD1986,10-10-2024,North,Jaipur,Grocery,Sugar,Amit,2,18741.25,0,Cash,37482.5
ORD1987,16-02-2024,North,Jaipur,Electronics,Smartwatch,Sneha,11,36083.27,10,Cash,357224.37
ORD1988,29-05-2024,West,Mumbai,Clothing,Jeans,Pooja,11,23562.29,5,NetBanking,246225.93
ORD1989,23-12-2024,East,Bhubaneswar,Clothing,Saree,Rahul,1,29109.75,0,Cash,29109.75
ORD1990,16-07-2024,North,Lucknow,Electronics,Mobile,Rahul,4,19476.76,10,Cash,70116.34
ORD1991,05-04-2024,North,Lucknow,Electronics,Laptop,Amit,15,12341.88,0,UPI,185128.2
ORD1992,03-01-2024,North,Lucknow,Grocery,Oil,Sneha,15,13373.23,20,Cash,160478.76
ORD1993,02-11-2024,South,Bangalore,Grocery,Rice,Vikas,4,34272.65,0,Card,137090.6
ORD1994,30-07-2024,North,Lucknow,Clothing,Saree,Arjun,7,15439.15,0,UPI,108074.05
ORD1995,22-11-2024,South,Bangalore,Grocery,Oil,Vikas,2,6517.26,20,NetBanking,10427.62
ORD1996,13-05-2024,East,Bhubaneswar,Clothing,Jacket,Pooja,2,41902.21,5,Card,79614.2
ORD1997,25-02-2024,West,Pune,Furniture,Chair,Arjun,2,12729.75,20,Cash,20367.6
ORD1998,22-01-2024,West,Ahmedabad,Grocery,Oil,Amit,11,51362.13,20,Card,451986.74
ORD1999,24-08-2024,South,Chennai,Clothing,Jacket,Rahul,4,49605.64,0,Card,198422.56
ORD2000,05-02-2024,North,Lucknow,Clothing,Saree,Priya,14,13668.53,10,UPI,172223.48
ORD2001,13-06-2024,South, Hyderabad ,Grocery,RICE,Arjun,6,2305.97,0,UPI,13835.82
ORD2002,28-11-2024,North,Delhi,Furniture,Chair,Sneha,14,50112.47,10,NetBanking,631417.12
ORD2003,19-03-2024,West,Pune,Clothing,Jacket,Arjun,8,29597.72,0,Cash,236781.76
ORD2004,02-06-2024,North,Lucknow,Furniture,Sofa,Neha,3,2532.01,5,Card,7216.23
ORD2005,19-08-2024,West,Pune,Grocery,Sugar,Sneha,8,52390.1,5,Card,398164.76
ORD2006,03-12-2024,South,Hyderabad,Furniture,Table,Sneha,13,34114.42,5,NetBanking,421313.09
ORD2007,29-11-2024,North,Jaipur,Furniture,Almirah,Neha,8,16657.55,20,Card,106608.32
ORD2008,13-01-2024,South,Chennai,Grocery,Sugar,Rahul,12,11513.64,10,NetBanking,124347.31
ORD2009,27-08-2024,West,Pune,Furniture,Table,Amit,4,47768.05,0,UPI,191072.2
ORD2010,28-01-2024,North,Delhi,Electronics,Mobile,Vikas,6,46922.53,0,UPI,281535.18
ORD2011,22-06-2024,West,Pune,Clothing,Jacket,Arjun,12,9801.95,0,UPI,117623.4
ORD2012,23-05-2024,West,Ahmedabad,Grocery,Oil,Amit,12,46670.11,0,Card,560041.32
ORD2013,28-03-2024,West,Pune,Grocery,Sugar,Pooja,13,1293.49,15,UPI,14293.06
ORD2014,08-07-2024,East,Kolkata,Grocery,Atta,Sneha,2,9912.5,10,Cash,17842.5
ORD2015,10-09-2024,East,Bhubaneswar,Clothing,T-Shirt,Vikas,1,34278.05,10,UPI,30850.25
ORD2016,28-11-2024,South,Bangalore,Grocery,Atta,Pooja,4,38588.22,0,UPI,154352.88
ORD2017,06-01-2024,South,Hyderabad,Clothing,T-Shirt,Vikas,12,31636.16,0,NetBanking,379633.92
ORD2018,28-12-2024,West,Pune,Clothing,Jacket,Pooja,6,7452.24,0,UPI,44713.44
ORD2019,24-02-2024,North,Delhi,Clothing,T-Shirt,Priya,4,4277.92,0,UPI,17111.68
ORD2020,25-10-2024,North,Delhi,Electronics,Headphone,Amit,11,53117.31,5,Card,555075.89
ORD2021,16-02-2024,South,Bangalore,Furniture,Chair,Sneha,1,23926.72,15,NetBanking,20337.71
ORD2022,27-05-2024,South,Chennai,Furniture,Almirah,Sneha,12,37253.53,20,Cash,357633.89
ORD2023,08-02-2024,North,Jaipur,Furniture,Table,Vikas,4,10450.23,0,NetBanking,41800.92
ORD2024,25-06-2024,West,Pune,Clothing,Jeans,Priya,12,13394.23,0,UPI,160730.76
ORD2025,31-01-2024,East,Bhubaneswar,Electronics,Smartwatch,Priya,10,41609.63,5,Cash,
ORD2026,12-06-2024,East,Bhubaneswar,Clothing,T-Shirt,Sneha,8,19824.57,20,Card,126877.25
ORD2027,26-08-2024,East,Patna,Furniture,Chair,Pooja,15,25497.88,20,Card,305974.56
ORD2028,12-03-2024,West,Mumbai,Furniture,ALMIRAH,Rahul,13,17556.45,20,Card,182587.08
ORD2029,19-07-2024,North,Delhi,Furniture,Table,Vikas,8,8414.51,0,Card,67316.08
ORD2030,10-08-2024,West,Pune,Furniture,Almirah,Pooja,14,8958.17,15,Cash,106602.22
ORD2031,01-08-2024,West,Mumbai,Furniture,Table,Priya,8,910.62,0,Card,7284.96
ORD2032,06-03-2024,East,Bhubaneswar,Clothing,Jacket,Neha,6,31179.96,5,Card,177725.77
ORD2033,23-06-2024,East,Bhubaneswar,Clothing,Saree,Sneha,10,43701.23,15,Card,371460.46
ORD2034,09-06-2024,West,Mumbai,Furniture,Almirah,Vikas,9,48463.9,5,UPI,414366.35
ORD2035,30-12-2024,South,Chennai,Grocery,Sugar,Pooja,3,20135.28,20,Card,48324.67
ORD2036,05-11-2024,West,Pune,Clothing,Jacket,Vikas,15,29589.8,20,UPI,355077.6
ORD2037,04-08-2024,South,Chennai,Furniture,Sofa,Arjun,12,45058.54,0,UPI,
